Nombre de blocs:
148
Temps de simulation:
100

0;-1;-1;-1;-1;1;-1;-1;2;-1;-1;-1;3;-1;-1;-1;4;-1;-1;5;-1;6;-1;7;-1;-1;8;-1;9;-1;-1;10;-1;11;-1;12;-1;13;-1;14;15;-1;-1;16;-1;-1;17;-1;-1;-1;18;-1;-1;-1;19;-1;-1;20;-1;-1;-1;21;-1;-1;-1;22;-1;-1;23;-1;-1;-1;24;-1;25;-1;-1;-1;26;-1;-1;27;-1;-1;-1;28;-1;-1;-1;29;-1;-1;30;-1;-1;-1;31;-1;-1;-1;32;-1;-1;33;-1;-1;34;35;-1;36;-1;37;-1;38;-1;39;-1;-1;40;-1;41;-1;-1;42;-1;43;-1;44;-1;-1;45;-1;-1;-1;46;-1;-1;-1;47;-1;-1;48;-1;-1;-1;-1;49;-1;
210;210;210;210;210;233;233;233;235;235;235;235;207;207;207;207;226;226;226;205;205;230;230;213;213;213;215;215;233;233;233;295;295;225;225;210;210;270;270;350;218;218;218;243;243;243;215;215;215;215;247;247;247;247;223;223;223;222;222;222;222;200;200;200;200;263;263;263;210;210;210;210;200;200;210;210;210;210;263;263;263;200;200;200;200;222;222;222;222;223;223;223;247;247;247;247;215;215;215;215;243;243;243;218;218;218;350;270;270;210;210;225;225;295;295;233;233;233;215;215;213;213;213;230;230;205;205;226;226;226;207;207;207;207;235;235;235;235;233;233;233;210;210;210;210;210;200;200;
774.0;744.0;714.0;800.0;770.0;740.0;710.0;680.0;650.0;620.0;670.0;640.0;610.0;580.0;550.0;520.0;490.0;460.0;430.0;400.0;370.0;420.0;498.0;468.0;524.0;494.0;464.0;434.0;404.0;374.0;450.0;510.0;570.0;540.0;510.0;480.0;450.0;420.0;540.0;630.0;600.0;570.0;540.0;510.0;480.0;521.0;491.0;461.0;549.0;519.0;581.0;551.0;521.0;491.0;461.0;431.0;472.0;442.0;412.0;382.0;423.0;393.0;434.0;404.0;374.0;344.0;385.0;355.0;325.0;372.0;342.0;390.0;360.0;330.0;390.0;431.0;472.0;442.0;412.0;382.0;461.0;431.0;472.0;442.0;412.0;382.0;352.0;429.0;399.0;440.0;410.0;489.0;459.0;429.0;399.0;369.0;429.0;489.0;459.0;429.0;399.0;459.0;429.0;489.0;459.0;429.0;399.0;459.0;507.0;471.0;429.0;485.0;455.0;425.0;395.0;451.0;483.0;453.0;423.0;393.0;441.0;410.0;380.0;350.0;400.0;370.0;388.0;436.0;456.0;476.0;516.0;600.0;570.0;540.0;720.0;1008.0;978.0;948.0;918.0;888.0;936.0;906.0;876.0;924.0;894.0;864.0;834.0;804.0;
890.0;860.0;830.0;880.0;850.0;820.0;790.0;760.0;730.0;700.0;750.0;720.0;690.0;660.0;630.0;600.0;570.0;540.0;510.0;480.0;450.0;528.0;584.0;554.0;630.0;600.0;570.0;540.0;510.0;480.0;540.0;600.0;720.0;690.0;660.0;630.0;600.0;570.0;660.0;720.0;690.0;641.0;611.0;581.0;551.0;639.0;609.0;579.0;641.0;611.0;652.0;622.0;592.0;562.0;532.0;502.0;543.0;513.0;483.0;453.0;494.0;464.0;505.0;475.0;445.0;415.0;462.0;432.0;402.0;450.0;420.0;480.0;450.0;420.0;468.0;502.0;581.0;551.0;521.0;491.0;532.0;502.0;579.0;549.0;519.0;489.0;459.0;500.0;470.0;549.0;519.0;579.0;549.0;519.0;489.0;459.0;519.0;579.0;549.0;519.0;489.0;549.0;519.0;579.0;549.0;519.0;489.0;549.0;597.0;561.0;515.0;571.0;541.0;511.0;481.0;537.0;561.0;531.0;501.0;471.0;520.0;490.0;460.0;430.0;480.0;450.0;468.0;516.0;536.0;556.0;630.0;810.0;780.0;750.0;1038.0;1086.0;1056.0;1026.0;996.0;966.0;1014.0;984.0;954.0;1040.0;1010.0;980.0;950.0;920.0;
970.0;940.0;910.0;960.0;930.0;900.0;870.0;840.0;810.0;780.0;858.0;828.0;798.0;768.0;738.0;708.0;678.0;648.0;618.0;588.0;558.0;614.0;690.0;660.0;720.0;690.0;660.0;630.0;600.0;570.0;630.0;750.0;840.0;810.0;780.0;750.0;720.0;690.0;750.0;819.0;789.0;759.0;729.0;699.0;669.0;731.0;701.0;671.0;712.0;682.0;723.0;693.0;663.0;633.0;603.0;573.0;614.0;584.0;554.0;524.0;565.0;535.0;582.0;552.0;522.0;492.0;540.0;510.0;480.0;540.0;510.0;558.0;528.0;498.0;546.0;611.0;652.0;622.0;592.0;562.0;639.0;609.0;650.0;620.0;590.0;560.0;530.0;609.0;579.0;639.0;609.0;669.0;639.0;609.0;579.0;549.0;609.0;669.0;639.0;609.0;579.0;639.0;609.0;669.0;639.0;609.0;579.0;639.0;687.0;651.0;601.0;657.0;627.0;597.0;567.0;623.0;643.0;610.0;580.0;550.0;600.0;570.0;540.0;510.0;560.0;530.0;548.0;596.0;616.0;660.0;840.0;1128.0;1098.0;1068.0;1116.0;1164.0;1134.0;1104.0;1074.0;1044.0;1130.0;1100.0;1070.0;1120.0;1090.0;1060.0;1030.0;1000.0;
1050.0;1020.0;990.0;1068.0;1038.0;1008.0;978.0;948.0;918.0;888.0;944.0;914.0;884.0;854.0;824.0;794.0;764.0;734.0;704.0;674.0;644.0;720.0;780.0;750.0;810.0;780.0;750.0;720.0;690.0;660.0;780.0;870.0;930.0;900.0;870.0;840.0;810.0;780.0;849.0;911.0;881.0;851.0;821.0;791.0;761.0;802.0;772.0;742.0;783.0;753.0;794.0;764.0;734.0;704.0;674.0;644.0;685.0;655.0;625.0;595.0;642.0;612.0;660.0;630.0;600.0;570.0;630.0;600.0;570.0;618.0;588.0;636.0;606.0;576.0;641.0;682.0;759.0;729.0;699.0;669.0;710.0;680.0;759.0;729.0;699.0;669.0;639.0;699.0;669.0;729.0;699.0;759.0;729.0;699.0;669.0;639.0;699.0;759.0;729.0;699.0;669.0;729.0;699.0;759.0;729.0;699.0;669.0;729.0;777.0;741.0;687.0;743.0;713.0;683.0;653.0;709.0;729.0;690.0;660.0;630.0;680.0;650.0;620.0;590.0;640.0;610.0;628.0;676.0;696.0;870.0;1158.0;1206.0;1176.0;1146.0;1194.0;1280.0;1250.0;1220.0;1190.0;1160.0;1210.0;1180.0;1150.0;1200.0;1170.0;1140.0;1110.0;1080.0;
1158.0;1128.0;1098.0;1154.0;1124.0;1094.0;1064.0;1034.0;1004.0;974.0;1050.0;1020.0;990.0;960.0;930.0;900.0;870.0;840.0;810.0;780.0;750.0;810.0;870.0;840.0;960.0;930.0;900.0;870.0;840.0;810.0;900.0;960.0;1029.0;999.0;969.0;939.0;909.0;879.0;941.0;1001.0;971.0;922.0;892.0;862.0;832.0;873.0;843.0;813.0;854.0;824.0;865.0;835.0;805.0;775.0;745.0;715.0;762.0;732.0;702.0;672.0;720.0;690.0;750.0;720.0;690.0;660.0;708.0;678.0;648.0;696.0;666.0;731.0;701.0;671.0;719.0;789.0;830.0;800.0;770.0;740.0;819.0;789.0;849.0;819.0;789.0;759.0;729.0;789.0;759.0;819.0;789.0;849.0;819.0;789.0;759.0;729.0;789.0;849.0;819.0;789.0;759.0;819.0;789.0;849.0;819.0;789.0;759.0;819.0;867.0;831.0;773.0;829.0;799.0;769.0;739.0;795.0;815.0;770.0;740.0;710.0;760.0;730.0;700.0;670.0;720.0;690.0;708.0;756.0;900.0;1188.0;1236.0;1284.0;1254.0;1224.0;1310.0;1360.0;1330.0;1300.0;1270.0;1240.0;1290.0;1260.0;1230.0;1308.0;1278.0;1248.0;1218.0;1188.0;
1244.0;1214.0;1184.0;1260.0;1230.0;1200.0;1170.0;1140.0;1110.0;1080.0;1140.0;1110.0;1080.0;1050.0;1020.0;990.0;960.0;930.0;900.0;870.0;840.0;900.0;1020.0;990.0;1080.0;1050.0;1020.0;990.0;960.0;930.0;990.0;1059.0;1121.0;1091.0;1061.0;1031.0;1001.0;971.0;1031.0;1091.0;1061.0;1007.0;963.0;933.0;903.0;944.0;914.0;884.0;925.0;895.0;942.0;912.0;882.0;852.0;822.0;792.0;840.0;810.0;780.0;750.0;810.0;780.0;828.0;798.0;768.0;738.0;786.0;756.0;726.0;791.0;761.0;809.0;779.0;749.0;819.0;860.0;939.0;909.0;879.0;849.0;909.0;879.0;939.0;909.0;879.0;849.0;819.0;879.0;849.0;909.0;879.0;939.0;909.0;879.0;849.0;819.0;879.0;939.0;909.0;879.0;849.0;909.0;879.0;939.0;909.0;879.0;849.0;909.0;957.0;921.0;859.0;915.0;885.0;855.0;825.0;881.0;901.0;850.0;820.0;790.0;840.0;810.0;780.0;750.0;800.0;770.0;788.0;930.0;1218.0;1266.0;1314.0;1400.0;1370.0;1340.0;1390.0;1440.0;1410.0;1380.0;1350.0;1320.0;1398.0;1368.0;1338.0;1394.0;1364.0;1334.0;1304.0;1274.0;
1350.0;1320.0;1290.0;1350.0;1320.0;1290.0;1260.0;1230.0;1200.0;1170.0;1230.0;1200.0;1170.0;1140.0;1110.0;1080.0;1050.0;1020.0;990.0;960.0;930.0;1050.0;1140.0;1110.0;1170.0;1140.0;1110.0;1080.0;1050.0;1020.0;1089.0;1151.0;1211.0;1181.0;1151.0;1121.0;1091.0;1061.0;1121.0;1181.0;1151.0;1097.0;1034.0;1004.0;974.0;1015.0;985.0;955.0;1002.0;972.0;1020.0;990.0;960.0;930.0;900.0;870.0;930.0;900.0;870.0;840.0;888.0;858.0;906.0;876.0;846.0;816.0;881.0;851.0;821.0;869.0;839.0;909.0;879.0;849.0;897.0;969.0;1029.0;999.0;969.0;939.0;999.0;969.0;1029.0;999.0;969.0;939.0;909.0;969.0;939.0;999.0;969.0;1029.0;999.0;969.0;939.0;909.0;969.0;1029.0;999.0;969.0;939.0;999.0;969.0;1029.0;999.0;969.0;939.0;999.0;1047.0;1011.0;945.0;1001.0;971.0;941.0;911.0;967.0;987.0;930.0;900.0;870.0;920.0;890.0;860.0;830.0;880.0;850.0;960.0;1248.0;1296.0;1344.0;1430.0;1480.0;1450.0;1420.0;1470.0;1548.0;1518.0;1488.0;1458.0;1428.0;1484.0;1454.0;1424.0;1500.0;1470.0;1440.0;1410.0;1380.0;
1440.0;1410.0;1380.0;1440.0;1410.0;1380.0;1350.0;1320.0;1290.0;1260.0;1380.0;1350.0;1320.0;1290.0;1260.0;1230.0;1200.0;1170.0;1140.0;1110.0;1080.0;1170.0;1230.0;1200.0;1269.0;1239.0;1209.0;1179.0;1149.0;1119.0;1181.0;1241.0;1301.0;1271.0;1241.0;1211.0;1181.0;1151.0;1211.0;1271.0;1241.0;1187.0;1115.0;1075.0;1045.0;1092.0;1062.0;1032.0;1080.0;1050.0;1110.0;1080.0;1050.0;1020.0;990.0;960.0;1008.0;978.0;948.0;918.0;966.0;936.0;1001.0;971.0;941.0;911.0;959.0;929.0;899.0;969.0;939.0;987.0;957.0;927.0;999.0;1059.0;1119.0;1089.0;1059.0;1029.0;1089.0;1059.0;1119.0;1089.0;1059.0;1029.0;999.0;1059.0;1029.0;1089.0;1059.0;1119.0;1089.0;1059.0;1029.0;999.0;1059.0;1119.0;1089.0;1059.0;1029.0;1089.0;1059.0;1119.0;1089.0;1059.0;1029.0;1089.0;1137.0;1101.0;1031.0;1087.0;1057.0;1027.0;997.0;1053.0;1073.0;1010.0;980.0;950.0;1000.0;970.0;940.0;910.0;1020.0;990.0;1278.0;1326.0;1374.0;1460.0;1510.0;1560.0;1530.0;1500.0;1578.0;1634.0;1604.0;1574.0;1544.0;1514.0;1590.0;1560.0;1530.0;1590.0;1560.0;1530.0;1500.0;1470.0;
1530.0;1500.0;1470.0;1590.0;1560.0;1530.0;1500.0;1470.0;1440.0;1410.0;1500.0;1470.0;1440.0;1410.0;1380.0;1350.0;1320.0;1290.0;1260.0;1230.0;1200.0;1260.0;1329.0;1299.0;1361.0;1331.0;1301.0;1271.0;1241.0;1211.0;1271.0;1331.0;1391.0;1361.0;1331.0;1301.0;1271.0;1241.0;1301.0;1361.0;1331.0;1277.0;1205.0;1154.0;1122.0;1170.0;1140.0;1110.0;1170.0;1140.0;1188.0;1158.0;1128.0;1098.0;1068.0;1038.0;1086.0;1056.0;1026.0;996.0;1061.0;1031.0;1079.0;1049.0;1019.0;989.0;1059.0;1029.0;999.0;1047.0;1017.0;1089.0;1059.0;1029.0;1089.0;1149.0;1209.0;1179.0;1149.0;1119.0;1179.0;1149.0;1209.0;1179.0;1149.0;1119.0;1089.0;1149.0;1119.0;1179.0;1149.0;1209.0;1179.0;1149.0;1119.0;1089.0;1149.0;1209.0;1179.0;1149.0;1119.0;1179.0;1149.0;1209.0;1179.0;1149.0;1119.0;1179.0;1227.0;1191.0;1119.0;1173.0;1143.0;1113.0;1083.0;1139.0;1159.0;1093.0;1060.0;1030.0;1140.0;1110.0;1080.0;1050.0;1338.0;1308.0;1356.0;1404.0;1490.0;1540.0;1590.0;1668.0;1638.0;1608.0;1664.0;1740.0;1710.0;1680.0;1650.0;1620.0;1680.0;1650.0;1620.0;1680.0;1650.0;1620.0;1590.0;1560.0;
1680.0;1650.0;1620.0;1710.0;1680.0;1650.0;1620.0;1590.0;1560.0;1530.0;1590.0;1560.0;1530.0;1500.0;1470.0;1440.0;1410.0;1380.0;1350.0;1320.0;1290.0;1359.0;1421.0;1391.0;1451.0;1421.0;1391.0;1361.0;1331.0;1301.0;1361.0;1421.0;1481.0;1451.0;1421.0;1391.0;1361.0;1331.0;1391.0;1451.0;1421.0;1367.0;1295.0;1244.0;1200.0;1260.0;1230.0;1200.0;1248.0;1218.0;1266.0;1236.0;1206.0;1176.0;1146.0;1116.0;1181.0;1151.0;1121.0;1091.0;1139.0;1109.0;1179.0;1149.0;1119.0;1089.0;1137.0;1107.0;1077.0;1149.0;1119.0;1179.0;1149.0;1119.0;1179.0;1239.0;1299.0;1269.0;1239.0;1209.0;1269.0;1239.0;1299.0;1269.0;1239.0;1209.0;1179.0;1239.0;1209.0;1269.0;1239.0;1299.0;1269.0;1239.0;1209.0;1179.0;1239.0;1299.0;1269.0;1239.0;1209.0;1269.0;1239.0;1299.0;1269.0;1239.0;1209.0;1269.0;1317.0;1281.0;1209.0;1259.0;1229.0;1199.0;1169.0;1225.0;1260.0;1230.0;1200.0;1170.0;1458.0;1428.0;1398.0;1368.0;1418.0;1388.0;1434.0;1520.0;1570.0;1620.0;1698.0;1754.0;1724.0;1694.0;1770.0;1830.0;1800.0;1770.0;1740.0;1710.0;1770.0;1740.0;1710.0;1830.0;1800.0;1770.0;1740.0;1710.0;
1800.0;1770.0;1740.0;1800.0;1770.0;1740.0;1710.0;1680.0;1650.0;1620.0;1689.0;1659.0;1629.0;1599.0;1569.0;1539.0;1509.0;1479.0;1449.0;1419.0;1389.0;1451.0;1511.0;1481.0;1541.0;1511.0;1481.0;1451.0;1421.0;1391.0;1451.0;1511.0;1571.0;1541.0;1511.0;1481.0;1451.0;1421.0;1481.0;1541.0;1511.0;1457.0;1385.0;1334.0;1290.0;1338.0;1308.0;1278.0;1326.0;1296.0;1361.0;1331.0;1301.0;1271.0;1241.0;1211.0;1259.0;1229.0;1199.0;1169.0;1239.0;1209.0;1257.0;1227.0;1197.0;1167.0;1239.0;1209.0;1179.0;1239.0;1209.0;1269.0;1239.0;1209.0;1269.0;1329.0;1389.0;1359.0;1329.0;1299.0;1359.0;1329.0;1389.0;1359.0;1329.0;1299.0;1269.0;1329.0;1299.0;1359.0;1329.0;1389.0;1359.0;1329.0;1299.0;1269.0;1329.0;1389.0;1359.0;1329.0;1299.0;1359.0;1329.0;1389.0;1359.0;1329.0;1299.0;1359.0;1407.0;1371.0;1299.0;1347.0;1315.0;1285.0;1255.0;1311.0;1578.0;1548.0;1518.0;1488.0;1538.0;1508.0;1478.0;1448.0;1498.0;1468.0;1550.0;1600.0;1650.0;1728.0;1784.0;1860.0;1830.0;1800.0;1860.0;1920.0;1890.0;1860.0;1830.0;1800.0;1920.0;1890.0;1860.0;1950.0;1920.0;1890.0;1860.0;1830.0;
1890.0;1860.0;1830.0;1899.0;1869.0;1839.0;1809.0;1779.0;1749.0;1719.0;1781.0;1751.0;1721.0;1691.0;1661.0;1631.0;1601.0;1571.0;1541.0;1511.0;1481.0;1541.0;1601.0;1571.0;1631.0;1601.0;1571.0;1541.0;1511.0;1481.0;1541.0;1601.0;1661.0;1631.0;1601.0;1571.0;1541.0;1511.0;1571.0;1631.0;1601.0;1547.0;1475.0;1424.0;1368.0;1416.0;1386.0;1356.0;1421.0;1391.0;1439.0;1409.0;1379.0;1349.0;1319.0;1289.0;1359.0;1329.0;1299.0;1269.0;1317.0;1287.0;1359.0;1329.0;1299.0;1269.0;1329.0;1299.0;1269.0;1329.0;1299.0;1359.0;1329.0;1299.0;1359.0;1419.0;1479.0;1449.0;1419.0;1389.0;1449.0;1419.0;1479.0;1449.0;1419.0;1389.0;1359.0;1419.0;1389.0;1449.0;1419.0;1479.0;1449.0;1419.0;1389.0;1359.0;1419.0;1479.0;1449.0;1419.0;1389.0;1449.0;1419.0;1479.0;1449.0;1419.0;1389.0;1449.0;1497.0;1461.0;1389.0;1437.0;1401.0;1371.0;1341.0;1608.0;1658.0;1628.0;1598.0;1568.0;1618.0;1588.0;1558.0;1528.0;1610.0;1580.0;1630.0;1680.0;1758.0;1814.0;1890.0;1950.0;1920.0;1890.0;1950.0;2070.0;2040.0;2010.0;1980.0;1950.0;2040.0;2010.0;1980.0;2040.0;2010.0;1980.0;1950.0;1920.0;
